"No","Event ID","Date time","Latitude","Longitude","Magnitude","Mag Type","Depth (km)","Phase Count","Azimuth Gap","Location","Agency"
"21","bmg2024ilcn","2024-04-29T22:03:50.134852Z","-7.107677459716797","105.34546661376953","3.52204854679029","M","5","43","224.07272338867188","Java, Indonesia","BMKG"
"22","bmg2024ikza","2024-04-29T20:17:25.657411Z","-1.4015045166015625","134.60426330566406","3.020198795856711","M","5","26","109.42469787597656","West Papua Region, Indonesia","BMKG"
"23","bmg2024ikxx","2024-04-29T19:43:35.195724Z","-2.533681869506836","140.63836669921875","3.590767010821724","M","10","19","186.4958038330078","Near North Coast of West Papua","BMKG"
"24","bmg2024ikwk","2024-04-29T18:57:31.669523Z","1.49198579788208","126.8546600341797","3.3009531652028623","M","97","29","86.77520751953125","Northern Molucca Sea","BMKG"
"25","bmg2024ikvw","2024-04-29T18:42:10.21051Z","-1.6570764780044556","120.40402221679688","2.3448740082080777","M","5","38","41.82679510116577","Sulawesi, Indonesia","BMKG"
"26","bmg2024ikuw","2024-04-29T18:10:58.010401Z","-7.087382316589355","106.98058319091797","2.1121946919730372","M","14","27","95.96395874023438","Java, Indonesia","BMKG"
"27","bmg2024ikuu","2024-04-29T18:08:25.20195Z","-7.10810661315918","106.97589111328125","2.8922771533995295","M","11","32","101.29240417480469","Java, Indonesia","BMKG"
"28","bmg2024iksy","2024-04-29T17:12:44.996046Z","2.90651535987854","127.1535873413086","3.5507398306120805","M","35","23","145.88520050048828","Northern Molucca Sea","BMKG"
"29","bmg2024iksh","2024-04-29T16:53:03.138073Z","-2.320467948913574","120.81694793701172","2.736551693161715","M","10","27","50.16883850097656","Sulawesi, Indonesia","BMKG"
"30","bmg2024iklp","2024-04-29T13:29:45.641405Z","1.6224600076675415","96.86404418945312","4.484540315555625","M","23","61","182.7947540283203","Off West Coast of Northern Sumatra","BMKG"
"31","bmg2024ikha","2024-04-29T11:11:50.600314Z","-2.8830370903015137","127.78202056884766","3.995873046775009","M","19","40","127.31011962890625","Ceram Sea","BMKG"
"32","bmg2024ikcq","2024-04-29T08:59:13.0005Z","-7.085638046264648","129.92205810546875","4.4942996384771945","M","164","30","77.48968505859375","Banda Sea","BMKG"
"33","bmg2024ijzy","2024-04-29T07:37:03.591702Z","-6.417312622070312","132.00157165527344","4.16691826995248","M","89","26","147.69023895263672","Tanimbar Islands Region, Indonesia","BMKG"
"34","bmg2024ijzt","2024-04-29T07:31:33.72015Z","-3.332413911819458","135.6460418701172","2.423396252863126","MLv","31","8","265.24072265625","West Papua Region, Indonesia","BMKG"
"35","bmg2024ijqy","2024-04-29T03:03:47.745517Z","1.9447004795074463","126.57058715820312","4.426257323945591","M","10","53","78.79978823661804","Northern Molucca Sea","BMKG"
"36","bmg2024ijoe","2024-04-29T01:40:49.858563Z","0.613746166229248","98.30809783935547","3.7798895268346704","M","41","55","83.00244140625","Northern Sumatra, Indonesia","BMKG"
"37","bmg2024ijmx","2024-04-29T01:01:24.069035Z","-3.4580583572387695","123.42154693603516","3.83546739859947","M","10","42","115.28038787841797","Sulawesi, Indonesia","BMKG"
"38","bmg2024ijkd","2024-04-28T23:38:10.02988Z","-8.158675193786621","107.90737915039062","3.6131355695420826","M","27","36","212.32960510253906","Java, Indonesia","BMKG"
"39","bmg2024ijih","2024-04-28T22:41:41.184236Z","-3.3757779598236084","126.9419708251953","4.3580445620424273","M","10","43","87.93061065673828","Buru, Indonesia","BMKG"
"40","bmg2024ijgv","2024-04-28T21:58:30.827029Z","-6.919497966766357","105.24333190917969","3.4352831119503855","M","25","27","224.59479522705078","Sunda Strait, Indonesia","BMKG"
"41","bmg2024ijdv","2024-04-28T20:26:26.005719Z","-8.301595687866211","120.4315414428711","2.5142829399016655","M","13","25","98.84937763214111","Flores Region, Indonesia","BMKG"
"42","bmg2024ijai","2024-04-28T18:40:44.64845Z","-2.4693620204925537","134.1207275390625","2.989807151008041","M","10","17","129.3566436767578","West Papua Region, Indonesia","BMKG"
"43","bmg2024iiyv","2024-04-28T17:55:37.569894Z","0.35382023453712463","99.87186431884766","2.8886353487378464","M","10","26","72.65757751464844","Northern Sumatra, Indonesia","BMKG"
"44","bmg2024iixw","2024-04-28T17:26:55.117319Z","1.7084723711013794","99.14530181884766","2.6955683348888027","M","10","15","79.48992919921875","Northern Sumatra, Indonesia","BMKG"
"45","bmg2024iilf","2024-04-28T11:01:57.196146Z","4.490015506744385","124.36450958251953","4.3616474201151334","M","26","24","112.97207641601562","Celebes Sea","BMKG"
"46","bmg2024iilc","2024-04-28T10:58:39.718943Z","-1.5261198282241821","134.29415893554688","3.3759019859901187","M","10","18","123.4604949951172","West Papua Region, Indonesia","BMKG"
"47","bmg2024iikv","2024-04-28T10:50:44.07708Z","-1.4420630931854248","134.30517578125","3.415860602936472","M","10","20","136.99711227416992","West Papua Region, Indonesia","BMKG"
"48","bmg2024iikh","2024-04-28T10:33:47.053539Z","-2.486602544784546","120.9947509765625","3.284505211872285","M","7","23","60.62205123901367","Sulawesi, Indonesia","BMKG"
"49","bmg2024iifp","2024-04-28T08:12:18.280941Z","-2.1319003105163574","120.4802474975586","3.000435741613472","M","6","19","83.49835205078125","Sulawesi, Indonesia","BMKG"
"50","bmg2024iidk","2024-04-28T07:05:21.548398Z","-0.7134692072868347","99.35345458984375","3.2655880584386137","M","28","22","80.31620025634766","Southern Sumatra, Indonesia","BMKG"
"51","bmg2024iicm","2024-04-28T06:37:54.709006Z","0.15484091639518738","122.5602035522461","3.3555642964730876","M","250","54","48.64620971679688","Minahassa Peninsula, Sulawesi","BMKG"
"52","bmg2024iibh","2024-04-28T06:01:14.899027Z","-8.734554290771484","115.2056884765625","2.697948151395972","M","20","47","120.50965118408203","Bali Region, Indonesia","BMKG"
"53","bmg2024iiam","2024-04-28T05:37:20.396737Z","4.1679463386535645","125.86600494384766","4.3224164066148774","M","42","36","129.63123321533203","Talaud Islands, Indonesia","BMKG"
"54","bmg2024ihub","2024-04-28T02:22:02.171458Z","0.039623863995075226","122.39086151123047","2.9775532602341626","M","174","43","46.95140075683594","Minahassa Peninsula, Sulawesi","BMKG"
"55","bmg2024ihpe","2024-04-27T23:53:44.706293Z","-1.5154165029525757","134.36973571777344","3.6144701272078614","M","5","29","89.45599746704102","West Papua Region, Indonesia","BMKG"
"56","bmg2024ihoo","2024-04-27T23:35:49.774628Z","3.771049499511719","126.7627410888672","3.70276043946453","M","16","16","157.3836669921875","Talaud Islands, Indonesia","BMKG"
"57","bmg2024ihoj","2024-04-27T23:29:16.471024Z","-7.69117546081543","106.51546478271484","3.4243634837575225","M","22","56","218.91252899169922","Java, Indonesia","BMKG"
"58","bmg2024ihny","2024-04-27T23:16:33.386032Z","-7.159498691558838","105.35150146484375","3.223025886525227","M","5","35","234.6991424560547","Java, Indonesia","BMKG"
"59","bmg2024ihmm","2024-04-27T22:32:42.254055Z","1.4083948135375977","125.7708511352539","3.2302429140261935","M","50","30","101.23335266113281","Northern Molucca Sea","BMKG"
"60","bmg2024ihlo","2024-04-27T22:05:12.107367Z","1.1723190546035767","126.1155776977539","3.0897332487539173","M","31","21","127.9479522705078","Northern Molucca Sea","BMKG"
"61","bmg2024ihjd","2024-04-27T20:51:09.115499Z","-0.26474598050117493","122.84790802001953","3.5912551235355417","M","79","68","57.84447479248047","Minahassa Peninsula, Sulawesi","BMKG"
"62","bmg2024iheh","2024-04-27T18:23:58.239308Z","2.1089568138122559","96.17762756347656","3.6017433254930133","M","21","53","204.9815673828125","Northern Sumatra, Indonesia","BMKG"
"63","bmg2024iheb","2024-04-27T18:17:03.21609Z","-0.8264815807342529","121.92415618896484","2.515046747276393","M","10","36","54.94137954711914","Minahassa Peninsula, Sulawesi","BMKG"
"64","bmg2024ihcf","2024-04-27T17:21:43.900227Z","-9.1637544631958","119.5662612915039","2.7677768185155625","M","37","50","50.51988220214844","Sumba Region, Indonesia","BMKG"
"65","bmg2024ihba","2024-04-27T16:45:16.843687Z","-8.008170127868652","107.14632415771484","3.267694207690152","M","20","19","274.66455459594727","Java, Indonesia","BMKG"
"66","bmg2024igxn","2024-04-27T14:59:15.777423Z","-5.739823341369629","112.25013732910156","3.927285230965365","M","10","89","116.1569061279297","Java Sea","BMKG"
"67","bmg2024igwr","2024-04-27T14:34:02.701222Z","-8.813796997070312","111.17108917236328","2.7971165561349687","M","20","28","272.9992790222168","Java, Indonesia","BMKG"
"68","bmg2024igwj","2024-04-27T14:23:50.360676Z","-0.742485761642456","123.07402801513672","2.9144323161494063","M","10","31","67.2092514038086","Minahassa Peninsula, Sulawesi","BMKG"
"69","bmg2024iguj","2024-04-27T13:22:58.623333Z","-6.841363906860352","107.0026626586914","3.0662161082046917","M","5","19","78.50016021728516","Java, Indonesia","BMKG"
"70","bmg2024igpe","2024-04-27T10:46:30.800193Z","-6.450362205505371","130.29412841796875","4.859114205486527","Mw(mB)","166","169","36.427154541015625","Banda Sea","BMKG"
"71","bmg2024ignu","2024-04-27T10:03:41.53919Z","-2.0404431819915771","134.0288543701172","3.1696886938094906","MLv","10","9","129.92448234558105","West Papua Region, Indonesia","BMKG"
"72","bmg2024ignq","2024-04-27T09:59:47.50794Z","-2.1727113723754883","134.212158203125","3.017187107012191","M","14","7","155.4564208984375","West Papua Region, Indonesia","BMKG"
"73","bmg2024igkp","2024-04-27T08:27:12.189686Z","-7.149796962738037","105.30056762695312","4.887119762820309","M","5","94","200.04996490478516","Java, Indonesia","BMKG"
"74","bmg2024igkl","2024-04-27T08:23:10.947762Z","1.081305742263794","126.85818481445312","3.14911985963221","M","10","13","166.1118927001953","Northern Molucca Sea","BMKG"
"75","bmg2024igjb","2024-04-27T07:40:24.537265Z","-0.7439414262771606","123.07179260253906","4.238449063618096","M","10","29","66.8296890258789","Minahassa Peninsula, Sulawesi","BMKG"
"76","bmg2024iggy","2024-04-27T06:36:57.119452Z","0.9521193504333496","126.06666564941406","3.829623688492882","M","5","19","99.0656509399414","Northern Molucca Sea","BMKG"
"77","bmg2024igel","2024-04-27T05:21:19.44252Z","-6.629367351531982","107.95294952392578","3.284553980963699","M","300","50","77.09194564819336","Java, Indonesia","BMKG"
"78","bmg2024igdz","2024-04-27T05:07:07.706179Z","0.6267821192741394","122.32521057128906","4.709979941149804","Mw(mB)","91","135","51.78705835342407","Minahassa Peninsula, Sulawesi","BMKG"
"79","bmg2024igcn","2024-04-27T04:22:44.11573Z","-7.16317367553711","105.3582992553711","4.72440199170035","M","10","32","209.77413177490234","Java, Indonesia","BMKG"
"80","bmg2024igbv","2024-04-27T04:01:55.376161Z","-8.8008394241333","112.48833465576172","3.69604013279719","M","35","28","211.90023803710938","Java, Indonesia","BMKG"
"81","bmg2024igau","2024-04-27T03:29:52.238066Z","0.41652512550354","126.242431640625","3.3852641118557485","M","5","11","165.02516174316406","Northern Molucca Sea","BMKG"
"82","bmg2024ifzw","2024-04-27T03:02:00.621748Z","0.8025106191635132","122.65504455566406","3.240528231979509","M","14","9","157.15596771240234","Minahassa Peninsula, Sulawesi","BMKG"
"83","bmg2024ifzq","2024-04-27T02:54:39.155539Z","-9.997608184814453","118.8603744506836","3.4497536429697746","M","25","17","217.58555603027344","Sumbawa Region, Indonesia","BMKG"
"84","bmg2024ifyl","2024-04-27T02:19:27.004007Z","-2.613258361816406","139.51239013671875","4.053802436908593","M","74","19","84.57685852050781","Near North Coast of West Papua","BMKG"
"85","bmg2024ifnb","2024-04-26T20:34:10.698189Z","-3.2738327980041504","128.382080078125","2.567686704693203","M","5","13","103.54310607910156","Seram, Indonesia","BMKG"
"87","bmg2024iflk","2024-04-26T19:43:43.73674Z","-7.775191783905029","107.89741516113281","2.8109869977824014","M","112","23","198.45945739746094","Java, Indonesia","BMKG"
"88","bmg2024iflg","2024-04-26T19:39:16.809172Z","-9.221254348754883","123.8382797241211","2.97980432684173","M","44","26","73.87835693359375","Timor Region","BMKG"
"89","bmg2024ifii","2024-04-26T18:10:05.411781Z","-2.968911647796631","128.95419311523438","3.8144956717256253","M","16","28","43.466150283813477","Ceram Sea","BMKG"
"90","bmg2024ifed","2024-04-26T16:02:51.970598Z","-0.30532297492027283","122.92877197265625","3.57194844652542","M","40","28","82.43722152709961","Minahassa Peninsula, Sulawesi","BMKG"
"91","bmg2024ifct","2024-04-26T15:21:33.714561Z","1.5887799263000488","122.2926254272461","4.768069298976792","M","26","62","98.21078491210938","Minahassa Peninsula, Sulawesi","BMKG"
"92","bmg2024ifbq","2024-04-26T14:47:46.967437Z","-1.9832507371902466","127.6649932861328","4.4560069303183116","M","12","44","102.53831481933594","Halmahera, Indonesia","BMKG"
"93","bmg2024iezn","2024-04-26T13:43:20.740295Z","-10.603264808654785","115.05279541015625","4.827731407107617","Mw(mB)","39","165","114.58221435546875","South of Bali, Indonesia","BMKG"
"94","bmg2024iexi","2024-04-26T12:36:34.135434Z","4.398806571960449","126.5355453491211","3.4083141421090106","M","22","16","213.9340362548828","Talaud Islands, Indonesia","BMKG"
"95","bmg2024iesm","2024-04-26T10:09:32.74866Z","-1.7339714765548706","120.12416076660156","2.0697502762268445","M","8","13","78.94123077392578","Sulawesi, Indonesia","BMKG"
"96","bmg2024iesd","2024-04-26T09:59:43.375189Z","-4.163429260253906","102.70256042480469","3.813442455236833","M","92","54","95.68954467773438","Southern Sumatra, Indonesia","BMKG"
"97","bmg2024iesb","2024-04-26T09:57:10.073666Z","-2.902862787246704","119.41616821289062","2.855372427536778","M","2","25","72.1587233543396","Sulawesi, Indonesia","BMKG"
"98","bmg2024ieqg","2024-04-26T09:02:53.943876Z","-9.96385383605957","118.82329559326172","3.6685720772970853","M","22","61","191.93428802490234","Sumbawa Region, Indonesia","BMKG"
"99","bmg2024iepe","2024-04-26T08:29:37.620652Z","1.4971141815185547","126.50089263916016","3.49778810029332","M","26","28","80.58297729492188","Northern Molucca Sea","BMKG"
"100","bmg2024ienn","2024-04-26T07:39:38.593215Z","-9.62428092956543","120.73861694335938","2.5881669513651064","M","22","21","102.56861114501953","Sumba Region, Indonesia","BMKG"
"101","bmg2024ielu","2024-04-26T06:47:17.612869Z","-9.119402885437012","122.7655258178711","3.4758967705670076","M","53","40","54.60499572753906","Savu Sea","BMKG"
"102","bmg2024iekc","2024-04-26T05:55:20.856864Z","0.3324286639690399","128.19810485839844","2.1739351985951632","M","19","9","167.35629272460938","Halmahera, Indonesia","BMKG"
"103","bmg2024ieio","2024-04-26T05:09:19.048694Z","3.679316520690918","126.72096252441406","3.737751172725977","M","31","17","142.26881408691406","Talaud Islands, Indonesia","BMKG"
"104","bmg2024ieid","2024-04-26T04:55:52.620442Z","-3.101240634918213","139.96749877929688","3.114924538035318","M","14","11","116.48123168945312","West Papua, Indonesia","BMKG"
"105","bmg2024iehv","2024-04-26T04:46:38.505373Z","-8.7710542678833","110.26364135742188","3.1683185561424843","M","25","39","234.42137908935547","Java, Indonesia","BMKG"
"106","bmg2024iegp","2024-04-26T04:10:04.080691Z","-0.02967219240963459","122.06819915771484","3.21074584002","M","256","44","44.35893249511719","Minahassa Peninsula, Sulawesi","BMKG"
"107","bmg2024iegg","2024-04-26T03:59:37.336873Z","-8.840466499328613","119.31813049316406","3.184417359437556","M","113","51","63.17417907714844","Flores Region, Indonesia","BMKG"
"108","bmg2024idzr","2024-04-26T00:39:55.666906Z","-2.374147891998291","120.89411163330078","3.950600331865333","M","1","72","29.470672607421875","Sulawesi, Indonesia","BMKG"
"109","bmg2024idxs","2024-04-25T23:39:05.793811Z","-0.0007714669336564839","123.47410583496094","2.6995445673334295","M","135","18","120.7902069091797","Minahassa Peninsula, Sulawesi","BMKG"
"110","bmg2024idxr","2024-04-25T23:38:47.242272Z","-1.4374980926513672","134.54469299316406","3.292582445394468","M","4","20","139.31383514404297","West Papua Region, Indonesia","BMKG"
"111","bmg2024idut","2024-04-25T22:11:14.164624Z","-9.302459716796875","120.81458282470703","2.9753145334783055","M","43","33","136.57167053222656","Sumba Region, Indonesia","BMKG"
